IE_XML_ID;IE_NAME;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_CODE;IE_DETAIL_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IP_PROP59;IP_PROP64;IP_PROP74;IP_PROP265;IP_PROP61;IP_PROP324;IP_PROP81;IP_PROP325;IC_GROUP0;CV_PRICE_1;CV_CURRENCY_1
3316;Металлическая аптечка АМ-1 для медикаментов;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_aptechka.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/aptechka.jpg;<p>Металлическая аптечка медицинская АМ-1 используется для хранения медикаментов в офисах, на производстве, в муниципальных учреждениях. Предусмотрена возможность крепления к стене. Металлическая аптечка медицинская имеет небольшой вес, что обеспечивает надежное крепление на стену в любом удобном месте. Внутри аптечка-ящик имеет полочки, которые позволят разместить все необходимые медикаменты, обеспечив быстрый доступ к ним. Такие аптечки очень удобны в эксплуатации и обслуживании. Полимерное порошковое покрытие светло – серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/aptechka-open.jpg;https://paksmet.ru/catalog/pasport/med_instr.pdf;Paksmet;Россия;294;2 полки, 1 врезной замок;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Медицинские шкафы и аптечка;;RUB
3316;Металлическая аптечка АМ-1 для медикаментов;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_aptechka.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/aptechka.jpg;<p>Металлическая аптечка медицинская АМ-1 используется для хранения медикаментов в офисах, на производстве, в муниципальных учреждениях. Предусмотрена возможность крепления к стене. Металлическая аптечка медицинская имеет небольшой вес, что обеспечивает надежное крепление на стену в любом удобном месте. Внутри аптечка-ящик имеет полочки, которые позволят разместить все необходимые медикаменты, обеспечив быстрый доступ к ним. Такие аптечки очень удобны в эксплуатации и обслуживании. Полимерное порошковое покрытие светло – серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/aptechka-open.jpg;https://paksmet.ru/catalog/tz/AM-1.docx;Paksmet;Россия;294;2 полки, 1 врезной замок;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Медицинские шкафы и аптечка;;RUB
3316;Металлическая аптечка АМ-1 для медикаментов;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_aptechka.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/aptechka.jpg;<p>Металлическая аптечка медицинская АМ-1 используется для хранения медикаментов в офисах, на производстве, в муниципальных учреждениях. Предусмотрена возможность крепления к стене. Металлическая аптечка медицинская имеет небольшой вес, что обеспечивает надежное крепление на стену в любом удобном месте. Внутри аптечка-ящик имеет полочки, которые позволят разместить все необходимые медикаменты, обеспечив быстрый доступ к ним. Такие аптечки очень удобны в эксплуатации и обслуживании. Полимерное порошковое покрытие светло – серого цвета (RAL 7035).</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/aptechka-open.jpg;https://paksmet.ru/catalog/sertifikat/NS-1.pdf;Paksmet;Россия;294;2 полки, 1 врезной замок;Светло-серый RAL 7035, возможность окраски в любые цвета RAL;10 лет;Медицинские шкафы и аптечка;;RUB
3318;Металлический медицинский шкаф  M1М;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Med_M__1M.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M.jpg;<p>Шкафы медицинские серии М1М предназначены для хранения медикаментов, медицинского оборудования, документации в больницах, поликлиниках, аптеках и других медицинских учреждениях. Имеют все необходимые сертификаты, позволяющие устанавливать ее в государственных и частных учреждениях.  Поставляются в разобранном виде, в комплект поставки входят четыре регулируемые опоры позволяющие правильно установить шкаф даже на неровной поверхности и проводить под ним влажную уборку. Медицинские шкафы серии М1М комплектуются 4 регулируемыми по высоте полками, максимальная нагрузка на металлическую полку до 30 кг. Шкафы покрыты прочной полимерно-порошковой краской белого цвета RAL 9016, устойчивой к регулярной обработке всеми видами медицинских дезинфицирующих и моющих растворов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M_op.jpg;https://paksmet.ru/catalog/pasport/med_instr.pdf;Paksmet;Россия;294;;;;Медицинские шкафы и аптечка;;RUB
3318;Металлический медицинский шкаф  M1М;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Med_M__1M.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M.jpg;<p>Шкафы медицинские серии М1М предназначены для хранения медикаментов, медицинского оборудования, документации в больницах, поликлиниках, аптеках и других медицинских учреждениях. Имеют все необходимые сертификаты, позволяющие устанавливать ее в государственных и частных учреждениях.  Поставляются в разобранном виде, в комплект поставки входят четыре регулируемые опоры позволяющие правильно установить шкаф даже на неровной поверхности и проводить под ним влажную уборку. Медицинские шкафы серии М1М комплектуются 4 регулируемыми по высоте полками, максимальная нагрузка на металлическую полку до 30 кг. Шкафы покрыты прочной полимерно-порошковой краской белого цвета RAL 9016, устойчивой к регулярной обработке всеми видами медицинских дезинфицирующих и моющих растворов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M_op.jpg;https://paksmet.ru/catalog/tz/M1-165.50.32-M.docx;Paksmet;Россия;294;;;;Медицинские шкафы и аптечка;;RUB
3318;Металлический медицинский шкаф  M1М;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Med_M__1M.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M.jpg;<p>Шкафы медицинские серии М1М предназначены для хранения медикаментов, медицинского оборудования, документации в больницах, поликлиниках, аптеках и других медицинских учреждениях. Имеют все необходимые сертификаты, позволяющие устанавливать ее в государственных и частных учреждениях.  Поставляются в разобранном виде, в комплект поставки входят четыре регулируемые опоры позволяющие правильно установить шкаф даже на неровной поверхности и проводить под ним влажную уборку. Медицинские шкафы серии М1М комплектуются 4 регулируемыми по высоте полками, максимальная нагрузка на металлическую полку до 30 кг. Шкафы покрыты прочной полимерно-порошковой краской белого цвета RAL 9016, устойчивой к регулярной обработке всеми видами медицинских дезинфицирующих и моющих растворов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M_op.jpg;https://paksmet.ru/catalog/tz/M1-165.57.32-M.docx;Paksmet;Россия;294;;;;Медицинские шкафы и аптечка;;RUB
3318;Металлический медицинский шкаф  M1М;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Med_M__1M.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M.jpg;<p>Шкафы медицинские серии М1М предназначены для хранения медикаментов, медицинского оборудования, документации в больницах, поликлиниках, аптеках и других медицинских учреждениях. Имеют все необходимые сертификаты, позволяющие устанавливать ее в государственных и частных учреждениях.  Поставляются в разобранном виде, в комплект поставки входят четыре регулируемые опоры позволяющие правильно установить шкаф даже на неровной поверхности и проводить под ним влажную уборку. Медицинские шкафы серии М1М комплектуются 4 регулируемыми по высоте полками, максимальная нагрузка на металлическую полку до 30 кг. Шкафы покрыты прочной полимерно-порошковой краской белого цвета RAL 9016, устойчивой к регулярной обработке всеми видами медицинских дезинфицирующих и моющих растворов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M_op.jpg;https://paksmet.ru/catalog/tz/M1-175.60.40-M.docx;Paksmet;Россия;294;;;;Медицинские шкафы и аптечка;;RUB
3318;Металлический медицинский шкаф  M1М;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Med_M__1M.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M.jpg;<p>Шкафы медицинские серии М1М предназначены для хранения медикаментов, медицинского оборудования, документации в больницах, поликлиниках, аптеках и других медицинских учреждениях. Имеют все необходимые сертификаты, позволяющие устанавливать ее в государственных и частных учреждениях.  Поставляются в разобранном виде, в комплект поставки входят четыре регулируемые опоры позволяющие правильно установить шкаф даже на неровной поверхности и проводить под ним влажную уборку. Медицинские шкафы серии М1М комплектуются 4 регулируемыми по высоте полками, максимальная нагрузка на металлическую полку до 30 кг. Шкафы покрыты прочной полимерно-порошковой краской белого цвета RAL 9016, устойчивой к регулярной обработке всеми видами медицинских дезинфицирующих и моющих растворов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M__1M_op.jpg;https://paksmet.ru/catalog/sertifikat/NS-1.pdf;Paksmet;Россия;294;;;;Медицинские шкафы и аптечка;;RUB
3322;Металлический медицинский шкаф  M1С;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Med_M_1__.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M_1__.jpg;<p>Шкафы медицинские серии М1С предназначены для хранения медикаментов, медицинского оборудования, документации в больницах, поликлиниках, аптеках и других медицинских учреждениях. Имеют все необходимые сертификаты, позволяющие устанавливать ее в государственных и частных учреждениях.  Поставляются в разобранном виде, в комплект поставки входят четыре регулируемые опоры позволяющие правильно установить шкаф даже на неровной поверхности и проводить под ним влажную уборку. Медицинские шкафы серии М1С комплектуются регулируемыми по высоте полками, максимальная нагрузка на металлическую полку – 30 кг, на стеклянную полку (толщина стекла полки 5мм) – 10 кг. Стеклянные двери шкафов (толщина стекла двери 4мм) комплектуются хромированными магнитными защелками фиксирующими дверь в закрытом состоянии. Шкафы покрыты прочной полимерно-порошковой краской белого цвета RAL 9016, устойчивой к регулярной обработке всеми видами медицинских дезинфицирующих и моющих растворов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M_1C_op.jpg;https://paksmet.ru/catalog/pasport/med_instr.pdf;Paksmet;Россия;294;;;;Медицинские шкафы и аптечка;;RUB
3322;Металлический медицинский шкаф  M1С;https://paksmet.ru/components/com_jshopping/files/img_products/thumb_Med_M_1__.jpg;;html;;html;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M_1__.jpg;<p>Шкафы медицинские серии М1С предназначены для хранения медикаментов, медицинского оборудования, документации в больницах, поликлиниках, аптеках и других медицинских учреждениях. Имеют все необходимые сертификаты, позволяющие устанавливать ее в государственных и частных учреждениях.  Поставляются в разобранном виде, в комплект поставки входят четыре регулируемые опоры позволяющие правильно установить шкаф даже на неровной поверхности и проводить под ним влажную уборку. Медицинские шкафы серии М1С комплектуются регулируемыми по высоте полками, максимальная нагрузка на металлическую полку – 30 кг, на стеклянную полку (толщина стекла полки 5мм) – 10 кг. Стеклянные двери шкафов (толщина стекла двери 4мм) комплектуются хромированными магнитными защелками фиксирующими дверь в закрытом состоянии. Шкафы покрыты прочной полимерно-порошковой краской белого цвета RAL 9016, устойчивой к регулярной обработке всеми видами медицинских дезинфицирующих и моющих растворов.</p><ul><li>Габариты изделий приведены без учета габаритов выступающих деталей (замков и т.п.).</li><li>Допустимое отклонение +/-10% от веса изделия.</li><li>Цвет изделия может отличаться от представленного на фотографии.</li></ul>;https://paksmet.ru/components/com_jshopping/files/img_products/Med_M_1C_op.jpg;https://paksmet.ru/catalog/tz/M1-165.50.32-C.docx;Paksmet;Россия;294;;;;Медицинские шкафы и аптечка;;RUB
